0,1,2,3,4
0.6725446780000002,0.6571117804000001,0.6372407019999999,0.71451215,0.37214065
0.9028774095,0.9299763993999999,0.94456422,0.8359895,0.9743171
0.0,0.0,0.0,0.0,0.0
1.0083117942000004,1.0260926574000002,0.9770960469999999,1.0373295666666666,0.8004757
0.0,0.0,0.0,0.0,0.0
0.5268034486000001,0.5145359984,0.596126613,0.5209836133333333,0.40913427
0.6498349615999999,0.6364996104,0.6583987039999999,0.5739910333333333,0.5314198
2.111215241,2.0979753960000007,2.0207596499999996,1.9605460666666668,2.0642917
0.525255266,0.5151668048,0.581378681,0.5265242933333334,0.5420699
0.8211971817,0.8191338767999997,0.8807854229999998,0.9384066666666667,0.8496134
0.0,0.0,0.0,0.0,0.0
0.9735709046,0.9816017128000003,0.947518877,0.8935481366666665,0.82923317
0.0,0.0,0.0,0.0,0.0
0.6180547382000003,0.6326904602000002,0.69951475,0.67082789,0.5964691
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.580425144000001,2.782242364,3.60681722,3.9425530999999996,4.303458
0.0,0.0,0.0,0.0,0.0
1.0185713702999997,0.9873942253999997,0.9879359209999998,0.9353418799999998,0.81496274
0.8671072010000002,0.8149961940000001,0.9920761920000001,1.0773953666666667,1.0989194
0.0,0.0,0.0,0.0,0.0
0.5561724576,0.5532838362,0.499820932,0.5928511933333334,0.7150968
0.0,0.0,0.0,0.0,0.0
0.27903808372999994,0.27925352652,0.350272482,0.4598552866666667,0.39743653
0.26277404273999994,0.27485910964,0.28124656,0.21914917666666667,0.05704685
0.7120440185500003,0.7264342842999999,0.814232728,0.83261127,0.90323347
0.5372549362900001,0.54304125,0.509199779,0.2722600933333334,-0.30116856
0.0,0.0,0.0,0.0,0.0
2.3742994950000007,2.443046302,2.77244657,2.8889909666666664,2.9100268
