0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
0.3162285,0.22753501,0.1761581,0.018669156,0.054772675,0.11905273,0.026543977,0.33390734,0.17573307,0.38624695,0.056136005,0.022670895,0.20204075,0.104464605,0.4261712,0.4248647,0.30804706,0.27724323,-0.00362895,0.27095234,0.17087494,0.11128243,0.28039864,0.24261159,0.18952201,0.012028911,0.08186501,0.2661714,0.31834212,0.4804642,-0.01575627,0.48468783,-0.013598522,0.13720456,0.3718811,0.31442446,0.28185502,0.049935598,0.17056431,0.26564556,0.09315184,0.060563948,0.22500083,0.19690844,0.18460515,0.5489945,0.38302648,0.23186864,0.08731645,0.41838682,0.1842599,0.16896667,0.41806963,0.37704834,0.21243939,0.2162302,0.46956742,0.45281002,0.16258253,0.28603432,0.23082493,0.2383219,0.2874089,0.36000136,0.34872553,0.18764295,0.31373245,0.04339406,-0.006536137,0.21006551,0.2862878,0.08343231,0.2775992,0.0839083,-0.019332645,0.49843058,0.239266,0.43567705,0.37426135,0.21020277,0.2406133,0.28178418,0.34933406,0.13722534,0.25916633,0.16101545,0.11718371,0.45297018,0.19644465,0.25311482,0.14990139,0.30617076,0.12166861,0.37808207,0.47074613,0.4405941,0.05065643,0.3746843,0.03881374,0.21028057,0.50100255,0.2910817,0.40314284,0.018546542,0.082061864,0.017746942,0.17835383,0.36752102,0.15974385,0.39492264,0.41348732,0.4116248,0.14762023,0.35935572,0.08834797,0.37062547,0.23280136,0.08031913,0.2769796,0.28057063,0.18536888,0.17110085,0.19466785,0.13984324,0.047931407,0.023106223,0.04741202,0.45789713,0.21267636,0.47711274,0.54978555,0.46925914,0.24959172,0.113972075,0.23745385,0.26766676,0.51166236,0.25438842,0.36077857,0.50592375,0.34220967,0.37453368,0.042600725,0.41319814,0.5137112,0.4304286,0.3275639,0.26940775,0.29116175,0.2815518,0.40872163,0.08606228,0.2736324,0.3350725,0.4914797,0.18462068,0.52818197,0.09827704,0.16513132,0.036869906,0.47127458,0.13561724,0.5203302,0.030702218,0.012120417,0.045170583,0.110497616,0.2565291,0.37909418,0.27890092,0.040731527,0.43085676,0.22354355,0.17175302,0.07303404,0.0503701,0.36030844,0.07363859,0.12077631,0.21110755,0.1740934,0.37943017,0.056989122,0.1751646,0.341063,0.14696465,0.16053718,0.48410964,0.123977475,0.15874773,0.26084456,0.017066602,0.18692736,0.11453078,0.499111,0.2684365,0.23079765,0.07483979,0.45808756,0.09289286,0.31413597,0.50373876,0.4813689,0.39033347,0.435906,-0.01034674,0.5122004,0.113438584,0.11112714,0.31572628,0.13312218,0.06915738,0.11383372,0.35492653,0.16412671,0.29591122,0.030781932,0.38902926,0.38140205,0.26163676,0.3135836,0.016511148,0.16935262,0.12926108,0.108748,0.5332279,0.2568329,0.53997225,0.561553,0.17366827,0.049955804,0.32958332,0.45200813,0.0648275,0.24939719,0.029296355,0.2049269,0.42847592,0.3947606,0.37269613,0.1964995,0.55847406,0.09122729,0.2566241,0.276265,0.004277638,0.27265236,0.31387156,0.11626792,0.36703932,0.34776455,-0.019735875,0.2009067,0.34023702,0.32061636,-0.057006586,0.3712227,0.08172463,0.48571953,0.41675502,0.094806835,0.32155934,0.4812327,0.45793876,0.09339825,0.050499767,0.1741066,0.5468008,0.24518882,0.34500587,0.3376063,0.57206213,0.17407513,0.022778697,0.34041327,0.36524615,0.04061946,0.058075156,0.38452378,0.20556529,0.011386328,0.28987134,-0.01650048,0.14102593,0.48407578,0.07507952,0.072303474,0.15135989,0.24101336,0.25577757,0.43119428,0.47218755,0.41722748,0.13798815,0.31312004,0.14706714,0.39132908,0.3736832,0.052757785,0.1898941,0.09770943,0.349992,0.4974423,0.22040412,0.28014687,0.53066814,0.11531724,-0.009494014,0.31909907,0.4417971,0.35619417,0.1569659,0.3347508,0.40030545,0.19246475,0.089281395,0.020577757,0.34254923,0.48897582,0.16144179,0.23307317,-0.015147131,0.47736597,0.22237363,0.17182222,0.40458813,0.017763115,0.17963791,0.33947217,0.33286875,0.4263578,0.042485524,0.022617508,0.47795647,0.31917867,0.07671416,0.341361,0.050460756,0.39015922,0.4242635,-0.00988491,0.49265465,0.33911422,0.17401743,0.14639644,0.16698237,0.07675752,0.08075901,0.035315413,0.055688642,0.15436256,0.39333224,0.37590784,0.3418313,0.547239,0.3805635,0.0801016,0.4280995,0.5637994,0.37771773,0.39754498,0.5009618,0.068671,0.105212815,0.26503748,0.18022075,0.058816,0.10288385,0.28635597,0.1472563,0.3065581,0.23574688,0.1780461,0.44418395,0.35831437,0.16051602,0.38466588,-0.002233362,0.033564143,0.37177417,0.06486064,0.20196675,0.110603854,0.022758259,0.2519869,0.17792594,0.083454534,0.44761622,0.0205547,0.39309338,0.31924918,0.087294295,0.5063847,0.43831134,0.030439667,0.20633478,0.4377932,0.45722035,0.4123301,0.54169774,0.09511746,0.18390492,0.053503715,0.07838376,0.014343438,0.22451983,0.509121,0.43457058,-0.019320467,0.20660233,0.45175892,0.23831661,0.28743178,-0.015951853,0.34131166,0.45887408,0.38586262,0.24150726,0.24015984,0.19813573,0.03822054,0.3766756,0.45061326,0.46081784,0.40839487,0.30827078,0.3003919,0.13125347,0.5124816,-0.009314311,0.37405396,0.45325392,0.4269692,0.023062369,0.36955824,0.38346738,0.5385898,0.4762604,0.4635774,0.40368557,0.22574964,0.309881,0.108110175,0.19928376,0.47447187,0.27138835,0.03524497,0.09901065,0.08864824,0.024565201,0.40158024,0.5605102,0.35144088,0.16668655,0.3052642,0.27041218,0.546603,0.25264618,0.48032638,0.21838264,0.5079631,0.4298988,0.18335155,0.24448389,0.26521477,0.42261645,0.33808807,0.38356408,0.5096168,0.21464702,0.4425752,0.34046054,0.13932289,0.32727456,0.24413799,0.32296357,0.3752096,0.48399246,0.014812133,0.27061608,0.026471509,0.25742608,0.256481,0.4557217,0.109945044,0.41114202,0.094363354,0.3682357,0.1118195,0.2820135,0.18897119,0.413195,0.4018067,0.040076297,0.52641845,0.36470473,0.51117873,0.4144,0.37969604,-0.025757983
-0.00335126,0.33440652,0.047523517,0.27890345,0.44484672,0.22202326,0.17010957,0.38446394,0.023602411,0.3951872,0.36362913,0.5148541,0.27433226,0.1413819,0.3563329,-0.023252664,0.32556337,0.43749854,0.22472692,0.37998703,0.080530226,0.10253871,0.40008044,-0.060948744,0.3306152,0.058818605,0.24870954,0.19408853,0.32407826,0.41423354,0.18608038,0.33475637,0.18804261,0.06287216,0.32402596,0.3328567,0.23981096,-0.012549717,0.0880332,0.4592669,0.30342957,0.08809277,0.002679526,-0.008080979,0.32724229,0.15175086,0.027025932,0.19750863,0.04983695,0.12737496,0.26315454,0.34437487,0.4762396,0.009156561,0.38893908,0.46254975,0.47907418,0.43038297,0.21971503,0.2099052,0.13581526,0.38565096,0.3495864,0.48933664,0.018428395,0.1870483,0.028826043,0.028085923,0.15663402,0.26357296,0.40091932,-0.021796761,0.048722148,0.124963716,0.46160436,0.22831768,0.046636056,0.46786663,0.30449632,0.32878727,0.06835559,0.053401075,0.20499754,0.27606413,-0.025502222,0.39142933,0.5172901,0.12662652,0.11041534,0.43060488,0.38762724,0.04655922,0.05001908,0.40074483,0.41992682,0.12009366,0.08945952,0.400894,0.120698415,0.54326814,0.4718021,0.12787728,0.14089184,0.075326346,0.21912503,0.41208616,0.11141144,0.38294494,0.38122293,0.12019431,0.2858768,0.4301067,0.44330284,0.02971541,-0.08092361,0.3942184,0.19387868,0.1725619,0.13071032,0.3774276,0.38272095,-0.030834785,0.13636121,0.2973408,0.3979841,0.43002084,0.4277272,0.14076443,0.42668363,0.4601359,-0.02908614,0.05272106,0.08850423,0.40345082,0.41185886,0.14070421,0.16193229,0.3932911,-0.007899995,0.30247015,0.22375882,0.24535915,0.08426977,0.036807448,0.48775518,0.21365486,0.4955651,0.36493632,0.24682553,0.28395218,0.3926237,0.38322395,0.39602175,0.36219576,0.055966407,0.16077502,0.07808546,0.4282361,0.043956198,-0.09007788,-0.035766345,0.5296036,0.003338897,0.08867635,0.024424534,0.1474722,0.10590515,0.39812493,0.5074968,0.37831944,0.054417387,0.19103925,0.40906775,0.3175438,0.18616332,0.0577224,0.10776502,0.08938873,0.21382594,0.12610942,0.044976585,0.14238752,0.40192342,0.361114,0.44192678,0.40696225,0.37711227,0.333598,0.39256507,0.065052256,0.4210055,0.39265168,0.37435955,0.20791349,0.46893296,0.55730265,0.11949954,0.22678116,0.44623858,0.09696876,0.17278463,0.17872307,0.36435267,0.49939683,0.021006282,0.37091628,0.20549525,0.24410628,0.08543407,0.38183168,0.3624438,0.22258615,0.39078125,0.03472549,0.2479121,0.31827408,0.32327294,0.3944529,0.15926361,0.512592,0.51746917,0.39213496,0.12346404,0.31174546,0.26854673,0.18867463,0.28584355,0.136793,-0.013645563,0.38064003,0.43907863,0.20328096,0.45164153,0.22149436,-0.063645996,0.14594188,0.2373193,0.013220128,0.3794966,0.39683306,0.49523336,0.4285636,-0.04382233,0.19741818,0.35559517,0.4148119,-0.05507292,0.1386367,0.08485497,0.42370036,0.2669979,0.16858049,0.2322751,0.16869518,0.23115873,0.38431796,0.4174785,0.018149018,0.35332397,-0.023024166,0.3502564,0.19407707,-0.041559715,-0.009757447,0.44716734,0.08376067,0.27041158,0.31019396,0.043044806,0.007821859,0.0838466,0.19454029,0.20935713,0.3854284,0.18178205,0.17220512,-0.000579942,0.22980496,0.47436687,-0.028572088,0.10493976,0.04130345,0.067714706,0.36440995,0.33884794,0.011400306,0.3431949,0.18680865,0.35601178,0.45603338,0.33195648,0.13651964,0.25387692,0.46896794,0.17527823,0.45415723,0.1275788,-0.028041199,0.10004475,0.025936203,0.3085494,0.13418327,0.36550993,0.4017413,0.32705024,-0.005531885,0.4896603,0.25469822,0.115492545,0.15133898,-0.039858866,0.38282576,0.43791255,0.2678611,0.29975554,0.17100774,0.028659916,-0.005702216,0.43655625,0.07579735,-0.002941609,0.3525415,-0.04667258,0.31275347,0.2682753,0.3210068,0.13217178,0.2983375,0.53767043,0.35262594,0.020913847,0.014642566,0.37235537,0.36918828,0.3277904,0.0999126,0.09753431,0.22196591,0.2272387,0.30667633,0.044028006,0.16026977,0.27684507,0.20348491,0.40760764,0.22588824,-0.003208932,0.120706,0.4674224,0.09228813,0.25683066,0.48089954,0.2035872,0.40539995,0.21231692,0.19047527,0.0969775,0.09750893,0.27163976,0.25525534,0.21384066,0.34692767,0.030173233,0.43390918,0.1449059,0.10000782,0.062069856,0.4648022,0.008835511,0.07865506,0.35985327,0.45285523,0.44667417,0.25084323,0.3751171,0.52075493,0.30437055,0.40300703,0.43633944,0.044699445,0.43450215,0.06486106,-0.018104395,0.34096894,0.43850592,0.4751628,0.36261398,0.029660132,0.42515686,0.35680875,0.14054306,0.48001096,-0.016325703,0.4826813,-0.006074289,0.28792995,0.12180234,0.3375566,-0.06844733,0.41025835,0.16106479,-0.038287953,0.5059634,0.05914256,0.47631377,0.4251663,0.45898584,0.2895782,0.15680157,0.53273284,0.46001515,-0.059529174,0.09531371,0.03333396,0.17780761,0.46342778,0.22372055,0.37196207,0.26018506,0.2233502,0.3689178,0.2048713,0.45354775,-0.039336488,-0.008553938,0.27374914,0.44780034,0.29413432,0.45539302,0.11695653,-0.022309514,0.19424005,-0.013554445,0.42268804,0.29134184,0.40166748,0.24863,0.45998082,0.38176924,-0.043504078,0.4898065,0.48206845,-0.000889391,-0.004670032,0.1158048,0.23896386,0.35560364,0.010304688,0.058269784,-0.018671399,0.49775767,0.4344267,0.27086282,0.470152,0.34614,-0.012745323,0.11787254,0.073759936,0.27576232,-0.012564767,0.4707043,0.1909237,0.4116858,0.086343296,0.23124515,0.21433234,0.033144098,-0.034521557,0.41251826,0.12709059,0.24922392,0.07641861,0.014746706,0.05827139,0.22797973,0.38787416,0.3162001,0.095063515,0.18355134,0.058957037,0.13110004,0.29829895,0.40919283,-0.028812531,0.14182033,0.077111386,0.27085924,0.40889412,0.42616338,0.24386987,0.36441842,-0.014439965,0.04448118,0.082700275,0.32326117,0.26502132,0.46716097,0.19010973,0.5314535,0.45588928
0.21916103,0.35126182,0.18636958,0.0917089,0.08684075,0.3226876,0.026373072,0.28840083,0.38681114,0.41009074,0.42597905,0.22751565,0.17769447,-0.046347283,0.32678926,0.25615633,0.39364994,0.00171693,0.03776727,0.3536067,0.22055587,0.33307558,0.053549454,0.03728938,-0.028350206,0.19864246,0.36308566,-0.07411122,0.34308392,0.34708938,0.17009461,0.28386655,0.17845064,0.2561851,0.4223192,-0.08516978,0.11878859,0.40771973,0.22986749,0.39531592,0.19939004,0.28072292,0.21300311,-0.10562608,0.39273503,0.26415476,0.4313051,0.28796154,0.32618642,0.21901275,-0.00731765,0.17275777,0.3739406,-0.04345487,0.2310589,0.003794239,-0.008787327,0.30004936,0.07496404,0.1895202,0.5053627,0.2501657,0.38184884,0.3089231,0.003266306,0.17483778,0.093635395,0.37977967,0.067144066,0.3186707,0.35192674,0.32841453,0.19402811,-0.110233665,0.11356489,0.243273,0.21457319,-0.06316845,0.16409518,0.31973544,0.24330574,0.12389733,0.29043064,0.42443177,0.36370298,0.4179319,0.23057303,0.09078967,0.34488603,0.27336216,0.4430879,0.06504853,0.06931499,0.301803,0.19487017,0.13939056,0.07957118,0.4317832,0.25857744,0.40051568,0.31875417,0.4150872,0.23554215,-0.098073274,0.018030407,0.37683466,0.27724,0.017300487,0.052340794,0.2533774,0.2540104,0.1710507,0.3151404,0.23944356,0.25315323,0.27874744,0.006990591,0.4181106,0.13712002,0.037160434,0.33365262,-0.09019344,0.29463992,-0.054698378,0.17634578,0.31479216,0.14931063,0.18658423,0.29405683,0.4349,-0.039842483,0.23766373,0.1934752,-0.090942666,0.34317416,0.32132587,0.3205185,0.07984863,0.054761857,0.2941484,0.04215061,-0.06226865,0.37025374,0.18583387,-0.05840123,0.3064753,0.40680343,0.30158713,-0.043094132,0.22105661,0.028818432,0.28237915,0.18197273,0.31373435,0.36329785,0.2630095,0.36077496,0.26574445,0.39104304,0.21551874,0.22616164,-0.036258355,0.15550427,0.17333947,-0.04337675,-0.035765756,0.24832991,0.3649501,0.087051585,0.39612925,0.3193093,0.16316311,-0.095523275,0.3445143,0.16112208,0.29336938,0.032085083,0.06270837,0.007360751,-0.01928616,0.30422395,0.11355852,0.46211419,0.21303302,0.19584881,0.32313988,0.05628062,-0.012489062,0.10611674,0.21679102,0.43865213,0.4752054,0.09268058,0.3143717,0.384796,0.35199878,-0.02741879,0.3229716,-0.009430296,0.23586844,-0.046541657,0.51659846,0.1826809,0.2698539,-0.001174238,-0.0476664,0.34156,0.23748118,-0.060856164,0.48304173,0.26739848,0.3274947,0.30583304,0.010183666,0.21155551,-0.0325491,0.28494674,0.2074129,0.2735927,0.13055037,0.11225844,-0.056551773,0.24519707,-0.058551446,0.19973855,0.16066289,0.25062338,0.22866763,0.21710671,0.42023715,0.51039594,0.390734,0.01982757,0.07054326,0.2790661,0.30408952,0.45939812,0.017003099,0.23176374,0.27394974,0.42471245,0.34905693,0.2662138,0.32468057,0.37126982,0.008484202,0.18960486,0.07386098,0.03476945,-0.055884257,0.09148763,0.25346205,0.4496449,0.27663618,0.3971089,0.03527209,0.4260778,0.15674847,-0.03342595,0.15049605,0.06577236,-0.08312962,-0.06360866,0.07983335,0.27257675,0.17732869,0.21238934,0.17031692,0.5103822,0.37415022,0.4044701,0.32661396,0.35739088,0.33952138,0.25036705,0.108389564,0.020397697,0.4350827,0.11142411,0.22407462,0.37739822,-0.045420352,0.13464649,0.35111368,0.42970362,0.19905703,0.3659454,0.06207934,-0.008141254,0.26475975,0.25335717,0.3101804,0.36317644,0.33389732,0.29878187,0.18147431,0.26313296,0.19039412,0.22706324,0.124325424,0.18014354,0.18876693,0.06625846,0.22299413,-0.068673566,0.08618036,0.34870443,0.24844372,0.3488155,0.33018813,0.32262337,0.28400424,-0.052267943,0.2839147,0.29180792,0.35693362,0.2677797,0.11996,0.04213567,0.07216239,0.007734978,0.3328372,0.24024473,0.2855094,0.3203703,0.4807151,-0.061166953,0.21090533,-0.023231825,0.3458447,0.2068145,0.14409073,0.12388401,-0.09596445,0.18537267,0.27529046,-0.029164262,-0.058177013,0.11770573,0.3937002,0.23970675,-0.091856666,0.398687,0.03615571,-0.08106357,0.33656517,-0.005546039,0.1977279,-0.08769062,0.4584051,0.11611279,0.29675606,0.2841347,0.009452818,0.045556117,0.38798997,0.34080374,0.3207926,-0.008512942,0.4177946,0.31728673,-0.048006106,0.021283377,0.09335902,0.36460534,0.35073134,0.060636666,0.37724447,0.067517765,0.21208432,0.03354565,0.25907248,-0.031271987,-0.010759512,0.06721737,0.3545964,0.011786869,0.19766857,0.18879092,0.056724172,0.30511844,-0.01965443,0.1269206,0.29634306,0.38761783,0.24363798,0.1488859,0.24358974,0.2862394,0.44828162,0.076101705,0.34405112,0.15025462,0.3830583,0.49008903,0.120972306,0.25345185,-0.030177932,0.28654796,0.29445934,0.050446447,0.35498202,0.27058688,-0.050339002,0.26355675,-0.03173552,0.44802028,0.14761208,0.278507,-0.07175139,0.13319306,0.27675384,0.12342597,0.17782685,0.20083426,0.35062546,0.47804078,0.12435413,0.4417516,0.22170256,0.33835518,0.041733004,0.09246481,0.14040866,0.44302574,0.18993063,0.36741734,0.23369774,0.2539915,0.16755202,0.3983144,0.13355938,-0.039257083,-0.07735931,0.13891241,0.041913483,0.13761468,0.16195266,0.26757953,-0.04833474,0.23764671,-0.044504333,0.07397452,0.06620142,0.013891612,0.44059896,0.3505968,0.19907656,0.22811711,0.2489123,0.036655802,0.29942295,0.25472343,0.48011228,0.09709728,0.23869559,0.37532407,0.05407154,0.037862148,0.20349668,0.22470565,0.0870116,-0.1440007,0.035530426,0.13776578,0.11168029,0.39951137,0.27021077,-0.075751685,0.3949047,0.2830226,0.3891534,0.37189513,0.22382177,0.33360103,0.16445303,0.12682925,-0.003006066,0.1722017,0.25589564,0.42172176,0.32156742,0.013308401,0.0836619,0.16605563,0.38346946,0.124100395,0.31589106,0.21588886,0.33738807,0.31626564,0.18488014,0.0597753,0.2871213,0.27050778,0.10516364,0.41628265,0.26067856,0.23904052,0.11793077
-0.21088481,0.30866364,0.115466826,0.3037868,-0.107029974,0.3004307,0.008957131,0.255651,0.1438235,0.2102428,0.0796013,0.104576625,0.10979332,-0.18523827,0.14384267,0.029889785,-0.033817686,-0.20015484,-0.084583834,-0.26085424,0.15179738,0.26973876,0.13949442,-0.003080213,-0.24813485,-0.17232962,-0.11080543,0.15995602,-0.02629337,-0.13275266,0.04706709,-0.14077684,-0.09420852,0.14762612,0.11402581,-0.1113044,-0.22012505,0.19900934,-0.101117335,-0.14368904,-0.15394774,-0.08611121,0.17584485,-0.005840985,0.0332825,0.024068523,-0.15776585,0.026755815,0.22468825,-0.19835055,-0.09559433,0.18664947,0.18850003,0.049382623,-0.20071764,-0.20093364,0.31353185,0.23611256,-0.044374444,0.16122727,0.05034625,0.23207355,0.27469403,0.22202313,0.10241602,-0.20861237,0.08817197,0.22963303,-0.19940561,-0.22128499,0.2992577,-0.13120188,0.08977762,-0.080992416,0.1871659,0.33998126,-0.14619958,-0.09879993,-0.13773347,-0.12716821,0.3276759,0.099942,0.013774107,-0.13895233,-0.15306851,0.18273109,0.137506,0.061513767,0.061015815,0.12600443,-0.018088937,-0.19189839,-0.028027404,0.14583455,0.19559407,-0.17266735,-0.2748089,0.18945317,0.18080673,-0.07505149,0.109631084,0.28745592,-0.113978505,0.29215226,0.04784367,0.1072223,0.26481593,0.024634402,-0.06113893,-0.20238374,0.06609576,0.24279621,-0.11099628,0.007905011,0.17941576,-0.21157508,0.25971818,-0.054590728,-0.112577535,-0.09157681,0.24559571,0.004325534,-0.014625451,0.17023146,-0.004073916,0.006890123,0.15480565,-0.044672836,0.16921832,-0.169247,-0.14785989,-0.14473952,0.06987611,-0.12711099,0.14470121,0.2145363,-0.27855432,-0.099255316,0.24336411,-0.19079943,-0.07012678,-0.18219605,-0.2471633,0.036486812,-0.09674529,0.25169027,-0.1791972,0.1372179,0.17176895,0.10638547,0.024145141,0.22875409,0.16225123,-0.06877899,0.059251145,0.09816088,-0.079172894,0.08354135,0.13536675,-0.19238934,0.0600674,-0.110031635,0.19924434,0.26989725,-0.004917052,-0.2258688,-0.23707533,0.01566513,-0.082843065,0.22202994,0.24201463,-0.000665402,0.21823852,0.09768997,-0.017884966,-0.19766939,0.05183952,-0.042082462,0.3134362,0.22256929,0.27927074,-0.13860019,0.11757289,0.26350042,-0.08287631,0.094537064,-0.074577145,-0.047144666,0.13751002,-0.003479411,0.21334098,-0.004414008,0.04709703,-0.18096066,0.01659105,0.021791171,0.15481973,-0.09500185,-0.11305709,0.28458175,0.079750866,0.25259975,0.23925222,0.06141036,0.033992898,-0.26343453,0.06837074,0.13875164,0.25859034,-0.13489965,-0.17423092,-0.017944228,0.120467976,0.051207796,-0.22766043,0.20214587,-0.2385404,-0.070313334,-0.03074258,0.15420993,0.006906326,0.16302195,-0.13408086,-0.1345463,0.059271842,0.14628078,-0.25760752,0.19101687,0.20375091,0.017113617,0.2548259,0.28186145,-0.2137165,0.11164789,0.23282045,-0.27575192,0.08116779,0.048612207,-0.12696034,0.10045307,0.3257191,0.24596554,0.09371451,0.10008731,-0.21233603,-0.09934475,-0.03301888,0.04682206,-0.1852756,0.14405493,-0.17238991,0.17835228,0.32008007,0.18289879,0.20226005,0.026547639,0.21441802,0.16990517,-0.11497314,-0.17684917,0.2383253,-0.07001971,-0.10200821,-0.04871031,0.112663455,0.15334924,0.2335906,-0.001446288,-0.19484277,0.28299892,-0.18817924,0.17531453,-0.14336953,0.02931522,-0.11306723,0.2514864,-0.16852164,-0.19717932,0.08574,-0.097934686,0.28619266,-0.15731686,0.022030383,0.22484146,0.013313495,0.18288429,-0.13909945,-0.16028114,0.25923008,0.20055172,0.06009602,0.0472065,0.12309495,0.010996517,0.03599831,-0.15968162,0.07182124,0.2653804,0.08968997,-0.10158311,0.18983921,0.106027886,0.28917637,-0.15356308,-0.18389457,-0.15414974,-0.08271017,0.028423525,-0.001946766,-0.20850076,-0.19870868,0.07189334,0.06348788,0.021124035,0.16271584,0.28351474,-0.080126725,-0.1652304,0.17191102,-0.13547038,-0.025885034,0.07289392,0.016305745,-0.086447015,-0.04700107,0.20546992,0.2250949,0.046018496,-0.114170544,0.26128381,0.21305397,-0.18490931,-0.1454341,0.12505603,0.24040926,0.03480155,0.044760287,-0.23287967,-0.18775336,0.14497066,0.22219197,-0.03731566,0.14374802,0.054757506,0.084209934,0.17144367,-0.010632198,-0.18751343,-0.06031788,0.072056234,0.21344294,-0.032766208,0.081773445,0.23689187,-0.025200624,0.2649829,0.16892384,-0.042502932,0.12575264,0.16487199,0.2169836,-0.1078782,0.16383308,0.08220164,0.24439457,-0.1907285,-0.13111179,-0.011481472,0.15552835,-0.2110711,-0.16492419,-0.024013348,0.17826118,0.14718276,-0.005001463,-0.01563941,0.04487166,-0.074703716,-0.2120535,0.103616886,0.07368768,0.057861175,-0.1262148,-0.09980607,0.033443727,0.088105105,-0.259771,-0.12698454,0.27883592,0.17907123,-0.14420448,0.009486151,-0.12477007,0.09226908,0.23157194,-0.18128298,0.109151535,0.13027866,-0.2632491,-0.10686057,-0.041495726,-0.01460364,-0.19965439,0.3287079,0.12107424,0.20508358,-0.00770511,0.085765064,-0.05349383,0.20803963,-0.157914,0.09861761,0.1840047,0.23023339,-0.2042414,-0.18535149,-0.1315735,0.21775363,-0.014821819,0.1182315,0.07698253,0.16642398,0.24136195,0.2683343,-0.16084385,-0.08251445,-0.029336791,-0.21511225,-0.05531805,-0.111924745,0.25400457,-0.119626425,-0.0949703,0.2532827,-0.0389644,-0.121607825,0.28214812,-0.16162871,-0.11900953,0.17129387,0.07030497,-0.006698666,0.029667394,0.24202688,-0.10231198,-0.08763944,0.17930415,-0.010393863,0.24624953,-0.10064021,-0.034071818,0.04325325,0.101002835,-0.15848021,-0.17909814,0.15489383,-0.030158693,0.07693776,0.28495607,0.021831304,0.19595756,0.30675554,0.11628041,0.24362712,0.14055462,0.06631435,-0.0708772,-0.12239885,0.038510524,0.00544612,0.071667455,0.011043309,-0.255448,0.20553021,0.08815841,-0.006770697,0.06588629,0.24186581,0.2435976,-0.17424917,-0.025004037,0.16973986,0.32031736,-0.15673839,-0.20472312,-0.19263442,-0.2115516,-0.07516796,0.29658866,0.27790642,0.30271706,0.06596351,-0.16336395,-0.1888914,0.12716666,0.2041193,0.11784985,-0.006042147,0.24531321,-0.07404699
