0,1,2,3,4,5,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.972003119333333,1.9926734539999997,2.0056399209999993,2.008762772,2.04365314,2.0430102333333333,2.13912
0.2683575944199999,0.27934663566999984,0.26599598557,0.26385188718,0.2407663303,0.18396583,0.04650305
0.17102153673666656,0.16954457353999997,0.17557001357999993,0.17327848573999996,0.187882308,0.21974488,0.24585314
0.06616095854666672,0.06658211255500004,0.06651959199999999,0.062188136399999996,0.0462759284,0.049947814666666666,0.007970614
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.7083583336000003,0.7065399089000004,0.6960018101000002,0.683197958,0.6755616400000001,0.6176446233333334,0.59089744
0.8116615380666671,0.8099084601000002,0.8065895668999999,0.8066826688,0.8154575239999999,0.7778195966666667,0.8327635
0.9267628319333339,0.9243356460500002,0.917443821,0.9153664410000002,0.9158545309999999,0.89404153,0.82346165
1.482339136333333,1.4809423065000007,1.4775308010000001,1.4670865599999998,1.4792843599999999,1.478083533333333,1.4844474
0.3453754595999999,0.3449661596499998,0.34153880359999983,0.34459338939999995,0.339448922,0.3054492066666667,0.24632476
0.3728364507333334,0.3682788466000001,0.3658516163,0.3661555127999999,0.38039846999999993,0.3557263366666667,0.3016115
0.37258213993333356,0.3702078661000001,0.37021656890000004,0.3644388372000001,0.364646132,0.2762562833333333,0.25931814
0.3223035582000001,0.32340135169999995,0.32178001399999995,0.31462201619999997,0.34318968699999997,0.2848758933333333,0.26447982
1.0138419939666667,1.0251750936499997,1.0353950508,1.0273927803999998,0.941149223,0.8583444233333334,0.7409741
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4020428791033334,0.3979778101699999,0.3848675141200002,0.36037251306,0.27702253800000004,0.28233129333333334,0.18180339
0.3248353058633333,0.3222817292049998,0.34082746766,0.33568322320000005,0.447454021,0.5142746966666666,0.49787587
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0947976307,1.088651572,1.0871828319999997,1.0897418399999999,1.0979144899999997,1.0979966333333333,1.0570145
1.0850696091666663,1.0780942583999993,1.0735786649999997,1.068292118,1.08097446,1.0859167,1.0595965
0.5563487118666663,0.5554242284999998,0.5513625837999999,0.5457528408000002,0.49104034399999996,0.23954493333333327,0.4418349
1.2474513564666667,1.2471048041999995,1.2466596673999997,1.222609742,1.2640142,1.2394355333333333,1.1514373
1.7725106876666665,1.771547462,1.7824472230000012,1.768886690000001,1.7595371699999998,1.7418298666666665,1.82025
0.9298997073000004,0.9357734925499999,0.9473832845,0.9379997752000001,0.9745666399999999,0.9593096666666666,0.862726
2.391580099333332,2.3907805674999993,2.386143264,2.3715025599999997,2.43090314,2.423239433333333,2.4180748
1.321038677666667,1.3260031385000002,1.3343988960000002,1.3431836919999998,1.3148098300000002,1.3599892,1.4170359
1.6349765216666654,1.6472303304999985,1.647431524999999,1.6545799659999991,1.70734759,1.6971255666666665,1.8462541
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5603341505333337,0.5589039032,0.5586659665,0.5591253063999999,0.568072468,0.53904885,0.51995784
0.610826442233333,0.6081763021499996,0.610543592,0.6087552946,0.627520973,0.6435028266666667,0.67895925
2.3876170836666666,2.3865612599999997,2.4090278270000005,2.4160326100000002,2.41979226,2.5197022666666666,2.3351462
1.7260789356666666,1.7291287180000003,1.7370008410000006,1.7246715720000003,1.7222139600000002,1.6617938333333335,1.661601
2.5614199446666657,2.5551968834999985,2.5656550839999994,2.5737523459999996,2.55936341,2.5700976,2.5330114
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0
