0,1,2,3,4,5,6
2.3924864366666676,2.3979609000000015,2.396334319000001,2.390765831999999,2.3369446999999997,2.319563533333333,2.1884608
1.9237761106666675,1.919397766000001,1.917461759,1.9289566459999994,1.9087824699999998,1.8908196333333336,2.0605774
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6328308783333327,1.6338017375000007,1.6332598870000001,1.641043742,1.69707477,1.7593363999999998,1.8294761
1.0462151963999995,1.0523522266999992,1.0518263248,1.0574874340000002,1.076325526,1.1814334666666666,1.404424
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3181221776666665,2.3196842950000005,2.3202565870000003,2.3204217220000007,2.3649125900000003,2.4477404666666662,2.4404144
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2881673577166667,0.29339110626999987,0.3083404042199999,0.34582347284000003,0.36741436899999996,0.29752261333333335,0.23213832
0.6187195899333332,0.6312289534,0.6263356497999996,0.6169083788,0.6876265449999999,0.6865441899999999,0.6454977
0.7684535307333336,0.7885546033500003,0.7722033928,0.7664744627999999,0.8821393790000001,0.7982978566666666,0.68247753
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0164412982333335,1.0197517418999997,0.9976093883999999,1.0480634409999998,0.919030104,0.8800789299999999,0.97923684
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.026550932316666664,-0.01644296429,-0.01010019765,-0.01868524154,-0.027537663200000007,-0.0006347200000000053,-0.06971302
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36263056936666666,0.37233851986,0.37246859573,0.33553410746000006,0.34443801049999995,0.3957097299999999,0.32691675
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6788169466666676,1.6849414135000007,1.6801762600000003,1.684188926,1.66356906,1.6277993333333332,1.6599091
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3562059556666668,1.3588946354999998,1.365059198,1.3911091080000002,1.36694696,1.3175316333333333,1.3013903
0.4675165886333334,0.4622446400500002,0.4536433169,0.41122342039999993,0.43381811299999995,0.3549923166666667,0.37205333
0.8608310927333334,0.8620653236999998,0.8628218086999996,0.8702048793999999,0.784467395,0.7689189133333333,0.8543517
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7733134880333333,0.7809403213999999,0.7846684191,0.8000266247999996,0.8523065460000001,0.86004207,0.80151165
1.7321016559999998,1.7233752580000001,1.733783731,1.772340054,1.7648287200000001,1.7258473333333333,1.7938187
1.7684015886666657,1.7672339109999984,1.764056110999999,1.769632108,1.7804012699999998,1.7427172666666666,1.8545396
2.261280639333334,2.2602051935,2.258572716,2.2766836960000005,2.29554517,2.2954885333333332,2.2328022
1.320564840333334,1.3186757224999999,1.3230089930000006,1.3080629540000004,1.2966164799999997,1.296121,1.3138615
2.472751635333333,2.471891015999999,2.4866930259999998,2.499448776000001,2.49435077,2.6118168999999996,2.66814
2.224559722999999,2.2162863175000003,2.2135173610000005,2.211584532,2.1999323699999995,2.0748336333333333,2.0279107
0.8366608310333338,0.8374183983500003,0.8398244469000004,0.8356632892000002,0.8087128849999999,0.7951085333333333,0.7969284
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16932007618333333,0.16319328393,0.15587800826999998,0.12062368967999994,0.1323566443,0.02141078566666667,0.17715399
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8774109166666677,1.8867214795000007,1.9201611890000008,1.9562352600000004,1.9699128900000002,1.9772157333333331,1.8705477
0.09561560427333335,0.08845319142,0.08362207348999996,0.09979475256,0.10407176939999999,0.05666174333333333,0.18081492
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4797925197500002,0.4831311516150002,0.5284615365800002,0.5871317089000001,0.616812588,0.9007074466666668,1.0256304
0.50140311613,0.5035360896299999,0.5128373858599999,0.50779825,0.4550843189999999,0.6391044433333333,0.36109403
0.5821118535800001,0.5866046785,0.6124313637499998,0.6174171303,0.604435748,0.7109329633333333,1.0485215
0.9594689954000007,0.9545288846500007,0.9586522365000004,1.0015833334000002,0.924916587,0.9299841566666668,0.8836708
0.2698629222000003,0.26915588202,0.2829290423800002,0.26602496808000003,0.2874107206,0.45424643,0.7416287
0.3108075260466669,0.330016004875,0.3387801984499999,0.33521208589999996,0.26132121150000004,0.38222102,0.6444204
0.5045731534566668,0.5132253210800001,0.5101308084499998,0.5363293376399999,0.5310303439999999,0.9646171533333332,1.0451165
0.4393994563966666,0.43153956351999967,0.43682968905999986,0.46998247299999996,0.32612155880000004,0.6120273933333333,0.7093491
