0,1,2,3,4
0.30203325489999994,0.2891595518,0.279825617,0.2607819333333333,0.26263
0.9392207881000002,0.9572467978000002,0.9844695590000001,0.9702804133333333,1.0839182
0.3622607184000001,0.3616828260800001,0.3466608794,0.2529727746666667,0.40676934
0.8696359305000003,0.8718330378000003,0.8987925709999999,0.9339931333333333,0.9430632
1.0687372484000002,1.0890947329999998,1.201996527,1.1645085333333334,1.3008164
1.0879526964,1.0888861029999999,1.07426876,1.1705602,1.0960754
0.7739085642999999,0.7732112438000001,0.82094066,0.7802598666666666,0.8582081
0.9198011336000002,0.9295467665999998,0.8853770620000001,0.9263284,1.0593623
1.294089558,1.2836472079999999,1.3087885499999998,1.3859559333333333,1.3794321
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.7242337068999997,0.7144755162000002,0.718108251,0.6914068033333334,0.66847575
0.2884695361000002,0.2850953692,0.286927706,0.31040632333333334,0.3360877
0.3032335638,0.30950734040000005,0.28238819700000006,0.25699873,0.24132451
1.0,1.0,1.0,1.0,1.0
5.969296000000001e-05,5.737962000000001e-05,4.0304e-05,3.508e-05,1.11e-05
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.9220990495000001,0.9191856179999999,0.919441291,0.9113436733333332,0.96365607
1.0,1.0,1.0,1.0,1.0
0.6671232413000001,0.6735741578000003,0.644443213,0.58850615,0.4089852
0.3364508968999999,0.32170587799999995,0.289938066,0.26538553,0.2533393
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3047338160000002,1.3106366539999996,1.31135691,1.2935141666666665,1.3018093
1.1358174929,1.1463377272000002,1.12792045,1.1799459,1.1915768
1.423046460999999,1.446139404,1.4176127299999999,1.4595050666666667,1.4391887
2.0804126209999994,2.103222252,2.12940833,2.1262904666666667,2.232269
0.555891356,0.5476569722,0.5445402679999999,0.5679920066666666,0.52980936
1.0,1.0,1.0,1.0,1.0
1.1491846413999998,1.1340216148,1.11430053,1.1180584333333332,1.0626166
2.0479860160000003,2.0639491000000003,2.09113665,2.1560045666666667,2.2195747
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0547057292000002,1.0543733774000001,1.07641178,1.0780659666666665,1.1195118
1.0,1.0,1.0,1.0,1.0
0.7934750854000001,0.7901337836000001,0.7717463760000001,0.7678937333333332,0.7714806
1.0,1.0,1.0,1.0,1.0
0.7741117651,0.7984788039999998,0.761237068,0.7797281633333334,0.60434735
0.8018615414999998,0.7979812498000001,0.798475133,0.7703372700000001,0.79908234
-0.0003541229820600001,-0.00032174084840000004,-0.00037995846,-1.2098666666666666e-06,-1.56e-08
-0.0002203551305,-0.00020930708200000002,-0.00017649315999999996,-0.00027040166666666667,-0.000399428
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.6840897870999997,0.6801231454000001,0.685517384,0.6703262366666666,0.681538
1.0,1.0,1.0,1.0,1.0
0.5430710099000003,0.5488670498,0.5693210959999999,0.5624416666666666,0.5538396
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.38661128590000005,0.4102135440000001,0.37860462300000003,0.33431065,0.3168309
0.6101032726999999,0.5841698479999998,0.603842322,0.62302395,0.6454942
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0828298680000004,1.088805134,1.0964919,1.1065055,1.1311874
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.8293450617999999,0.8277809674,0.823949592,0.8100716466666666,0.81982934
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.22018602169999998,0.2198906448,0.23096710299999995,0.21329739666666667,0.19547096
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
7.57849e-05,7.499556e-05,7.35449e-05,8.303333333333332e-05,9.07e-05
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
