0,1,2,3,4
0.2719284938999999,0.2597198496,0.240810829,0.2525697333333333,0.23965108
0.9674749103000004,0.9736293998000005,0.9407647890000002,0.9761026,1.0016475
0.3308805762499999,0.3471507517599999,0.2906182576,0.2966276633333333,0.25928584
0.8387316730000001,0.8177172300000002,0.794298223,0.9230465766666667,1.126686
1.060511309,1.0601266874000004,1.095337713,0.96453341,0.96809393
1.0555352033,1.0472264722,1.094137294,1.1168688133333333,0.95747024
0.7582157393,0.755743076,0.8073667069999999,0.86579074,0.96027446
0.9128660848000001,0.9213007253999997,0.862196433,0.8684113566666666,0.91902083
1.3330418419999999,1.3444803439999995,1.3573944500000001,1.3081550666666668,1.1644268
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.7054488326000002,0.7036842692,0.723119409,0.7126086300000001,0.71179694
0.29477120720000005,0.2909845126000001,0.288410344,0.28058893,0.32607663
0.29979348759999996,0.304536018,0.311104118,0.3052572633333333,0.3881031
1.0,1.0,1.0,1.0,1.0
3.8904614482000004e-05,4.390131167600001e-05,3.6581824430000004e-05,7.631451533333333e-05,5.7395166e-05
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0214352926999999,1.0278104917999995,1.0183681840000003,1.0366478,1.0503922
1.0,1.0,1.0,1.0,1.0
0.6715430591000002,0.6510216258,0.6065872670000001,0.5883902900000001,0.58562714
0.31142294610000004,0.3139508752,0.30031582700000004,0.2923470266666666,0.27587396
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.20427604,1.2037979640000005,1.1992363,1.2188045333333333,1.2031257
1.0269601609000005,1.0314100004000002,0.993852923,1.0407871433333333,1.1889343
1.2580816140000004,1.2736925260000005,1.30801582,1.3259079333333332,1.1949944
2.1987863990000007,2.198068862,2.15431825,2.1849619000000002,2.1513722
0.5604822614000001,0.5649588519999998,0.5915925439999998,0.6841278233333333,0.6825592
1.0,1.0,1.0,1.0,1.0
1.1961909976000002,1.189324052,1.24513258,1.2232957666666666,1.189731
1.9469985849999996,1.939762933999999,1.9517547499999999,1.9140374666666666,1.8014281
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1529264840000004,1.154817074,1.1580194700000002,1.1585612,1.1847285
1.0,1.0,1.0,1.0,1.0
0.7115294417,0.7208895927999999,0.731835064,0.7304768899999999,0.6984326
1.0,1.0,1.0,1.0,1.0
0.7478601206000001,0.738027755,0.724943031,0.7997836500000001,0.76369625
0.7734361927600001,0.7829421818,0.7939088510000001,0.7684389833333333,0.7749146
-0.00022427046726655132,-0.00019414928546508252,-0.00023436970890426998,-0.00029603287106666666,-0.00041188806
-7.158630610970494e-05,-5.99246013993281e-05,-5.3211467722948604e-05,-8.981156971582867e-05,-5.9147486e-11
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.5669261297999999,0.564450641,0.5603057429999999,0.5670675433333333,0.54510826
1.0,1.0,1.0,1.0,1.0
0.5594334330000003,0.5631338128000001,0.5656163799999999,0.5198472233333333,0.52798086
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.47790543789999984,0.4722949457999999,0.46986140899999995,0.46667869999999995,0.6406776
0.6630774458999998,0.6733293817999999,0.677377617,0.6592413366666666,0.49602947
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0093438119000002,1.0081416792000002,1.00671348,0.9823594999999999,0.9917293
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.8251267009000002,0.8293395680000002,0.83335579,0.8419102666666668,0.81909734
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.23286804000000003,0.23371860600000005,0.212449947,0.20548471333333337,0.14485286
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
5.1518248237e-05,5.050509925999998e-05,5.303079280000001e-05,7.379184633333334e-05,7.3519856e-05
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
