6.745506287,3.627493858,1,2.858334064,2.550857782,1,4.889200211,4.021249771,5.27699995,1.63499999,0.999952078,2.466703892,3.656239986,1,5.267501831,2.550857782,1,0.997818887,1.63499999,0.966058314,1,1,0.997818887,2.791171074,1.63499999,2.899245262,1.002156258,2.149237633,1,1,0.997818887,2.791171074,1.63499999,1.858520269,8.631496429,3.811787605,4.734206676,2.41772747,4.658431053,4.019729614,1.672424316,1,0.997818887,2.791171074,1.63499999,1.858520269,1.771808386,1,1,2.791171074,1.63499999,1.858520269,5.399959564,0.999625444,1,1.858520269,3.744127274,4.017158985,4.885047436,9.116633415,1.868434668,2.242393494,2.160372019,1.974025488,1.975963831,1,1.858520269,3.744127274,4.017158985,4.885047436,9.116633415,1.868434668,2.242393494,2.160372019,1.770012617,1,1.858520269,3.744127274,4.017158985,4.885047436,9.116633415,1.868434668,2.242393494,3.279179811,3.095351696,1.546176553,2.280274868,3.406901836,1.79524982,4.518037796,2.502595901,2.700652122,1.858520269,3.744127274,4.017158985,4.885047436,9.116633415,1.868434668,2.242393494,2.164942026,2.377857685,5.793576241,3.716559649,4.727547169,2.280274868,3.406901836,1.79524982,4.518037796,2.502595901,2.700652122

6.743810654,3.627449989,1,2.858461142,2.550858021,1,4.889941692,4.021249771,5.27699995,1.63499999,1.00010252,2.466615915,3.656264544,1,5.267478943,2.550858021,1,0.999746144,1.63499999,0.968300879,1,1,0.999746144,2.793406725,1.63499999,2.900612831,1.001245737,2.202354431,1,1,0.999746144,2.793406725,1.63499999,1.858654261,8.60097599,3.811660767,4.73724556,2.415096998,4.656666756,4.020909786,1.673288822,1,0.999746144,2.793406725,1.63499999,1.858654261,1.716000438,1,1,2.793406725,1.63499999,1.858654261,5.459580421,1.000985384,1,1.858654261,3.750704527,4.0244627,4.894451141,9.132863998,1.872175455,2.246879339,2.163715839,1.978035927,1.977484226,1,1.858654261,3.750704527,4.0244627,4.894451141,9.132863998,1.872175455,2.246879339,2.163715839,1.764899373,1,1.858654261,3.750704527,4.0244627,4.894451141,9.132863998,1.872175455,2.246879339,3.282982588,3.098888159,1.600630641,2.28027463,3.406901598,1.795249939,4.518036842,2.502596378,2.700650692,1.858654261,3.750704527,4.0244627,4.894451141,9.132863998,1.872175455,2.246879339,2.166619778,2.380115271,5.792383671,3.717283487,4.729077816,2.28027463,3.406901598,1.795249939,4.518036842,2.502596378,2.700650692

6.743600845,3.627463102,1,2.858370781,2.550849438,1,4.890015602,4.021249771,5.27699995,1.63499999,0.99968189,2.466696739,3.656323671,1,5.267455578,2.550849438,1,1.000168562,1.63499999,0.968840241,1,1,1.000168562,2.794148922,1.63499999,2.901685476,1.002479911,2.189244747,1,1,1.000168562,2.794148922,1.63499999,1.859139681,8.615808487,3.81317997,4.737435818,2.417263746,4.658151627,4.020577431,1.674063087,1,1.000168562,2.794148922,1.63499999,1.859139681,1.738361597,1,1,2.794148922,1.63499999,1.859139681,5.43444252,0.998718441,1,1.859139681,3.747468948,4.021201134,4.890077114,9.125412941,1.870233536,2.244871616,2.16255641,1.976315975,1.97467351,1,1.859139681,3.747468948,4.021201134,4.890077114,9.125412941,1.870233536,2.244871616,2.16255641,1.770068765,1,1.859139681,3.747468948,4.021201134,4.890077114,9.125412941,1.870233536,2.244871616,3.281582832,3.097578049,1.540173054,2.280275822,3.406901836,1.79524982,4.518036842,2.502595901,2.700651169,1.859139681,3.747468948,4.021201134,4.890077114,9.125412941,1.870233536,2.244871616,2.166275024,2.379504204,5.793568611,3.716039181,4.728158474,2.280275822,3.406901836,1.79524982,4.518036842,2.502595901,2.700651169

6.746093273,3.627500534,1,2.858428001,2.550847054,1,4.890019417,4.021249771,5.27699995,1.63499999,0.99993062,2.466647625,3.656263828,1,5.267479897,2.550847054,1,1.008790612,1.63499999,0.962476671,1,1,1.008790612,2.804391146,1.63499999,2.900034904,1.001340628,2.174879074,1,1,1.008790612,2.804391146,1.63499999,1.858622074,8.621426582,3.813015938,4.732153893,2.419513226,4.659784794,4.01794529,1.670824528,1,1.008790612,2.804391146,1.63499999,1.858622074,1.584648609,1,1,2.804391146,1.63499999,1.858622074,5.55579567,1.005306602,1,1.858622074,3.777203321,4.056546211,4.930350304,9.199059486,1.88249135,2.266271353,2.177083015,1.990228415,1.98155272,1,1.858622074,3.777203321,4.056546211,4.930350304,9.199059486,1.88249135,2.266271353,2.177083015,1.772501111,1,1.858622074,3.777203321,4.056546211,4.930350304,9.199059486,1.88249135,2.266271353,3.29788065,3.114284992,1.528258801,2.280274868,3.406902075,1.795249462,4.518036842,2.502596378,2.700653553,1.858622074,3.777203321,4.056546211,4.930350304,9.199059486,1.88249135,2.266271353,2.173706532,2.38894248,5.82055521,3.728440046,4.738208771,2.280274868,3.406902075,1.795249462,4.518036842,2.502596378,2.700653553

6.744075775,3.627505302,1,2.858319283,2.550745964,1,4.889713764,4.021249771,5.27699995,1.63499999,1.00057447,2.466460943,3.656381845,1,5.267519474,2.550745964,1,0.995809138,1.63499999,0.985026956,1,1,0.995809138,2.788651943,1.63499999,2.893733978,0.999654531,2.1212852,1,1,0.995809138,2.788651943,1.63499999,1.857547522,8.617375374,3.810587883,4.736413002,2.418776512,4.659156799,4.020683765,1.67445755,1,0.995809138,2.788651943,1.63499999,1.857547522,1.702049494,1,1,2.788651943,1.63499999,1.857547522,5.445638657,1.002167225,1,1.857547522,3.74844408,4.022013664,4.890888691,9.129178047,1.870355248,2.245500088,2.162660599,1.977358818,1.978969455,1,1.857547522,3.74844408,4.022013664,4.890888691,9.129178047,1.870355248,2.245500088,2.162660599,1.770074606,1,1.857547522,3.74844408,4.022013664,4.890888691,9.129178047,1.870355248,2.245500088,3.281540394,3.097526789,1.594647646,2.280276299,3.406901836,1.795249462,4.518036842,2.502595901,2.70065093,1.857547522,3.74844408,4.022013664,4.890888691,9.129178047,1.870355248,2.245500088,2.166130304,2.379239559,5.795757771,3.718327999,4.726439953,2.280276299,3.406901836,1.795249462,4.518036842,2.502595901,2.70065093

